id,water_level,co2_ppm,soil_moisture,air_temp,air_humidity,door_status,growth_stage,light_status,time_created
1133,"NOT EMPTY",934.00,MOIST,22.90,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1134,"NOT EMPTY",939.00,MOIST,22.90,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1135,"NOT EMPTY",927.00,MOIST,22.90,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1136,"NOT EMPTY",904.00,MOIST,22.90,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1137,"NOT EMPTY",891.00,MOIST,22.90,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1138,"NOT EMPTY",881.00,MOIST,23.00,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1139,"NOT EMPTY",881.00,MOIST,23.00,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1140,"NOT EMPTY",881.00,MOIST,23.00,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1141,"NOT EMPTY",888.00,MOIST,23.00,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1142,"NOT EMPTY",907.00,MOIST,23.10,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1143,"NOT EMPTY",940.00,"NEEDS WATER",23.10,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1144,"NOT EMPTY",958.00,MOIST,23.10,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1145,"NOT EMPTY",993.00,MOIST,23.10,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1146,"NOT EMPTY",990.00,MOIST,23.10,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1147,"NOT EMPTY",973.00,MOIST,23.10,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1148,"NOT EMPTY",940.00,MOIST,23.10,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1149,"NOT EMPTY",1025.00,MOIST,23.10,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1150,"NOT EMPTY",1124.00,MOIST,23.10,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1151,"NOT EMPTY",1040.00,MOIST,23.10,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1152,"NOT EMPTY",973.00,MOIST,23.10,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1153,"NOT EMPTY",921.00,MOIST,23.10,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1154,"NOT EMPTY",909.00,MOIST,23.10,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1155,"NOT EMPTY",909.00,MOIST,23.10,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1156,"NOT EMPTY",906.00,MOIST,23.10,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1157,"NOT EMPTY",900.00,MOIST,23.10,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1158,"NOT EMPTY",898.00,MOIST,23.10,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1159,"NOT EMPTY",896.00,MOIST,23.20,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1160,"NOT EMPTY",894.00,MOIST,23.20,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1161,"NOT EMPTY",894.00,MOIST,23.20,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1162,"NOT EMPTY",892.00,MOIST,23.20,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1163,"NOT EMPTY",891.00,MOIST,23.20,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1164,"NOT EMPTY",891.00,MOIST,23.20,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1165,"NOT EMPTY",894.00,MOIST,23.20,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1166,"NOT EMPTY",900.00,MOIST,23.30,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1167,"NOT EMPTY",900.00,MOIST,23.20,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1168,"NOT EMPTY",899.00,MOIST,23.20,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1169,"NOT EMPTY",898.00,MOIST,23.30,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1170,"NOT EMPTY",895.00,MOIST,23.20,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1171,"NOT EMPTY",890.00,MOIST,23.30,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1172,"NOT EMPTY",890.00,MOIST,23.30,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1173,"NOT EMPTY",891.00,MOIST,23.30,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1174,"NOT EMPTY",890.00,MOIST,23.30,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1175,"NOT EMPTY",890.00,MOIST,23.30,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1176,"NOT EMPTY",887.00,MOIST,23.30,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1177,"NOT EMPTY",885.00,MOIST,23.40,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1178,"NOT EMPTY",884.00,MOIST,23.40,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1179,"NOT EMPTY",883.00,MOIST,23.40,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1180,"NOT EMPTY",881.00,MOIST,23.40,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1181,"NOT EMPTY",880.00,MOIST,23.40,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1182,"NOT EMPTY",883.00,MOIST,23.40,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1183,"NOT EMPTY",886.00,MOIST,23.40,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1184,"NOT EMPTY",889.00,MOIST,23.40,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1185,"NOT EMPTY",888.00,MOIST,23.40,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1186,"NOT EMPTY",887.00,MOIST,23.40,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1187,"NOT EMPTY",889.00,MOIST,23.40,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1188,"NOT EMPTY",895.00,MOIST,23.30,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1189,"NOT EMPTY",894.00,MOIST,23.30,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1190,"NOT EMPTY",892.00,MOIST,23.30,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1191,"NOT EMPTY",886.00,MOIST,23.30,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1192,"NOT EMPTY",882.00,MOIST,23.30,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1193,"NOT EMPTY",879.00,MOIST,23.30,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1194,"NOT EMPTY",880.00,MOIST,23.30,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1195,"NOT EMPTY",881.00,MOIST,23.30,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1196,"NOT EMPTY",878.00,MOIST,23.30,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1197,"NOT EMPTY",876.00,MOIST,23.40,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1198,"NOT EMPTY",875.00,MOIST,23.40,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1199,"NOT EMPTY",876.00,MOIST,23.40,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1200,"NOT EMPTY",875.00,MOIST,23.40,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1201,"NOT EMPTY",876.00,MOIST,23.40,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1202,"NOT EMPTY",876.00,MOIST,23.40,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1203,"NOT EMPTY",876.00,MOIST,23.40,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1204,"NOT EMPTY",876.00,MOIST,23.50,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1205,"NOT EMPTY",875.00,MOIST,23.40,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1206,"NOT EMPTY",875.00,MOIST,23.40,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1207,"NOT EMPTY",875.00,MOIST,23.40,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1208,"NOT EMPTY",874.00,MOIST,23.40,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1209,"NOT EMPTY",875.00,MOIST,23.40,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1210,"NOT EMPTY",874.00,MOIST,23.40,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1211,"NOT EMPTY",873.00,MOIST,23.40,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1212,"NOT EMPTY",873.00,MOIST,23.40,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1213,"NOT EMPTY",874.00,MOIST,23.40,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1214,"NOT EMPTY",874.00,MOIST,23.40,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1215,"NOT EMPTY",875.00,MOIST,23.40,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1216,"NOT EMPTY",875.00,MOIST,23.40,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1217,"NOT EMPTY",875.00,MOIST,23.40,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1218,"NOT EMPTY",874.00,MOIST,23.40,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1219,"NOT EMPTY",875.00,MOIST,23.40,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1220,"NOT EMPTY",880.00,MOIST,23.40,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1221,"NOT EMPTY",1100.00,MOIST,23.40,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1222,"NOT EMPTY",1057.00,MOIST,23.40,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1223,"NOT EMPTY",978.00,MOIST,23.40,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1224,"NOT EMPTY",931.00,MOIST,23.50,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1225,"NOT EMPTY",912.00,MOIST,23.40,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1226,"NOT EMPTY",901.00,MOIST,23.50,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1227,"NOT EMPTY",887.00,MOIST,23.50,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1228,"NOT EMPTY",883.00,MOIST,23.50,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1229,"NOT EMPTY",879.00,MOIST,23.50,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1230,"NOT EMPTY",875.00,MOIST,23.40,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1231,"NOT EMPTY",872.00,MOIST,23.40,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1232,"NOT EMPTY",868.00,MOIST,23.40,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1233,"NOT EMPTY",867.00,MOIST,23.40,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1234,"NOT EMPTY",866.00,MOIST,23.40,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1235,"NOT EMPTY",865.00,MOIST,23.50,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1236,"NOT EMPTY",865.00,MOIST,23.50,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1237,"NOT EMPTY",865.00,MOIST,23.50,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1238,"NOT EMPTY",865.00,MOIST,23.50,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1239,"NOT EMPTY",865.00,MOIST,23.50,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1240,"NOT EMPTY",866.00,MOIST,23.50,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1241,"NOT EMPTY",866.00,MOIST,23.50,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1242,"NOT EMPTY",867.00,MOIST,23.50,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1243,"NOT EMPTY",868.00,MOIST,23.60,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1244,"NOT EMPTY",868.00,MOIST,23.60,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1245,"NOT EMPTY",869.00,MOIST,23.60,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1246,"NOT EMPTY",869.00,MOIST,23.50,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1247,"NOT EMPTY",869.00,MOIST,23.50,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1248,"NOT EMPTY",868.00,MOIST,23.50,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1249,"NOT EMPTY",868.00,MOIST,23.50,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1250,"NOT EMPTY",868.00,MOIST,23.50,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1251,"NOT EMPTY",868.00,MOIST,23.50,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1252,"NOT EMPTY",868.00,MOIST,23.50,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1253,"NOT EMPTY",868.00,MOIST,23.50,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1254,"NOT EMPTY",868.00,MOIST,23.50,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1255,"NOT EMPTY",869.00,MOIST,23.50,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1256,"NOT EMPTY",869.00,MOIST,23.50,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1257,"NOT EMPTY",871.00,MOIST,23.50,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1258,"NOT EMPTY",871.00,MOIST,23.50,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1259,"NOT EMPTY",871.00,MOIST,23.50,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1260,"NOT EMPTY",871.00,MOIST,23.60,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1261,"NOT EMPTY",873.00,MOIST,23.50,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1262,"NOT EMPTY",874.00,MOIST,23.50,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1263,"NOT EMPTY",875.00,MOIST,23.60,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1264,"NOT EMPTY",875.00,MOIST,23.50,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1265,"NOT EMPTY",874.00,MOIST,23.50,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1266,"NOT EMPTY",874.00,MOIST,23.50,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1267,"NOT EMPTY",878.00,MOIST,23.50,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1268,"NOT EMPTY",892.00,MOIST,23.50,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1269,"NOT EMPTY",934.00,MOIST,23.50,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1270,"NOT EMPTY",963.00,MOIST,23.40,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1271,"NOT EMPTY",947.00,MOIST,23.40,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1272,"NOT EMPTY",925.00,MOIST,23.40,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1273,"NOT EMPTY",904.00,MOIST,23.50,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1274,"NOT EMPTY",900.00,MOIST,23.50,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1275,"NOT EMPTY",896.00,MOIST,23.50,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1276,"NOT EMPTY",892.00,MOIST,23.50,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1277,"NOT EMPTY",893.00,MOIST,23.50,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1278,"NOT EMPTY",892.00,MOIST,23.50,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1279,"NOT EMPTY",890.00,MOIST,23.60,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1280,"NOT EMPTY",891.00,MOIST,23.60,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1281,"NOT EMPTY",898.00,MOIST,23.60,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1282,"NOT EMPTY",898.00,MOIST,23.60,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1283,"NOT EMPTY",894.00,MOIST,23.60,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1284,"NOT EMPTY",886.00,MOIST,23.60,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1285,"NOT EMPTY",881.00,MOIST,23.60,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1286,"NOT EMPTY",878.00,MOIST,23.60,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1287,"NOT EMPTY",876.00,MOIST,23.60,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1288,"NOT EMPTY",874.00,MOIST,23.60,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1289,"NOT EMPTY",873.00,MOIST,23.60,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1290,"NOT EMPTY",875.00,MOIST,23.60,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1291,"NOT EMPTY",875.00,MOIST,23.60,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1292,"NOT EMPTY",876.00,MOIST,23.60,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1293,"NOT EMPTY",877.00,MOIST,23.60,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1294,"NOT EMPTY",876.00,MOIST,23.60,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1295,"NOT EMPTY",876.00,MOIST,23.60,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1296,"NOT EMPTY",875.00,MOIST,23.60,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1297,"NOT EMPTY",875.00,MOIST,23.60,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1298,"NOT EMPTY",875.00,MOIST,23.60,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1299,"NOT EMPTY",875.00,MOIST,23.60,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1300,"NOT EMPTY",876.00,MOIST,23.60,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1301,"NOT EMPTY",877.00,MOIST,23.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1302,"NOT EMPTY",878.00,MOIST,23.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1303,"NOT EMPTY",880.00,MOIST,23.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1304,"NOT EMPTY",882.00,MOIST,23.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1305,"NOT EMPTY",885.00,MOIST,23.60,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1306,"NOT EMPTY",884.00,MOIST,23.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1307,"NOT EMPTY",883.00,MOIST,23.60,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1308,"NOT EMPTY",882.00,MOIST,23.60,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1309,"NOT EMPTY",881.00,MOIST,23.60,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1310,"NOT EMPTY",882.00,MOIST,23.60,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1311,"NOT EMPTY",883.00,MOIST,23.60,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1312,"NOT EMPTY",884.00,MOIST,23.60,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1313,"NOT EMPTY",884.00,MOIST,23.60,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1314,"NOT EMPTY",884.00,MOIST,23.60,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1315,"NOT EMPTY",885.00,MOIST,23.60,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1316,"NOT EMPTY",884.00,MOIST,23.60,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1317,"NOT EMPTY",884.00,MOIST,23.60,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1318,"NOT EMPTY",884.00,MOIST,23.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1319,"NOT EMPTY",885.00,MOIST,23.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1320,"NOT EMPTY",884.00,MOIST,23.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1321,"NOT EMPTY",881.00,MOIST,23.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1322,"NOT EMPTY",881.00,MOIST,23.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1323,"NOT EMPTY",879.00,MOIST,23.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1324,"NOT EMPTY",876.00,MOIST,23.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1325,"NOT EMPTY",875.00,MOIST,23.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1326,"NOT EMPTY",874.00,MOIST,23.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1327,"NOT EMPTY",872.00,MOIST,23.70,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1328,"NOT EMPTY",872.00,MOIST,23.70,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1329,"NOT EMPTY",872.00,MOIST,23.70,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1330,"NOT EMPTY",871.00,MOIST,23.60,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1331,"NOT EMPTY",868.00,MOIST,23.60,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1332,"NOT EMPTY",871.00,MOIST,23.60,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1333,"NOT EMPTY",873.00,MOIST,23.60,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1334,"NOT EMPTY",873.00,MOIST,23.60,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1335,"NOT EMPTY",873.00,MOIST,23.70,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1336,"NOT EMPTY",873.00,MOIST,23.70,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1337,"NOT EMPTY",873.00,MOIST,23.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1338,"NOT EMPTY",875.00,MOIST,23.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1339,"NOT EMPTY",876.00,MOIST,23.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1340,"NOT EMPTY",880.00,MOIST,23.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1341,"NOT EMPTY",886.00,MOIST,23.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1342,"NOT EMPTY",887.00,MOIST,23.80,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1343,"NOT EMPTY",886.00,MOIST,23.80,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1344,"NOT EMPTY",884.00,MOIST,23.80,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1345,"NOT EMPTY",882.00,MOIST,23.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1346,"NOT EMPTY",878.00,MOIST,23.80,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1347,"NOT EMPTY",875.00,MOIST,23.70,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1348,"NOT EMPTY",871.00,MOIST,23.70,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1349,"NOT EMPTY",869.00,MOIST,23.70,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1350,"NOT EMPTY",866.00,MOIST,23.70,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1351,"NOT EMPTY",862.00,MOIST,23.70,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1352,"NOT EMPTY",863.00,MOIST,23.70,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1353,"NOT EMPTY",861.00,MOIST,23.70,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1354,"NOT EMPTY",860.00,MOIST,23.70,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1355,"NOT EMPTY",860.00,MOIST,23.70,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1356,"NOT EMPTY",858.00,MOIST,23.70,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1357,"NOT EMPTY",860.00,MOIST,23.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1358,"NOT EMPTY",860.00,MOIST,23.80,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1359,"NOT EMPTY",863.00,MOIST,23.80,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1360,"NOT EMPTY",867.00,MOIST,23.80,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1361,"NOT EMPTY",868.00,MOIST,23.80,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
